[133, 89, 325, 807, 351, [0.32010000944137573, 0.4447000026702881, 0.4927600026130676, 0.525600016117096, 0.5562199950218201, 0.5720199942588806, 0.5916600227355957, 0.6042400002479553, 0.6147400140762329, 0.6245800256729126], [0.4205000102519989, 0.49810001254081726, 0.5371000170707703, 0.550000011920929, 0.6040999889373779, 0.5979999899864197, 0.621999979019165, 0.621999979019165, 0.6322000026702881, 0.6446999907493591]]
[234, 46, 160, 272, 128, [0.31558001041412354, 0.429500013589859, 0.4785799980163574, 0.5072799921035767, 0.5416799783706665, 0.5573599934577942, 0.5744600296020508, 0.5896400213241577, 0.5953199863433838, 0.6104400157928467], [0.42250001430511475, 0.4916999936103821, 0.4675999879837036, 0.5577999949455261, 0.5845000147819519, 0.5710999965667725, 0.6022999882698059, 0.5982000231742859, 0.6539000272750854, 0.6431999802589417]]
[329, 442, 72, 523, 160, [0.3259600102901459, 0.4374600052833557, 0.48625999689102173, 0.5191599726676941, 0.5444200038909912, 0.5687599778175354, 0.5842199921607971, 0.5959600210189819, 0.6083199977874756, 0.6201199889183044], [0.4514999985694885, 0.49050000309944153, 0.5374000072479248, 0.5498999953269958, 0.6064000129699707, 0.5914999842643738, 0.6220999956130981, 0.6388999819755554, 0.6416000127792358, 0.6438000202178955]]
[355, 292, 404, 446, 297, [0.3061000108718872, 0.4387199878692627, 0.4911800026893616, 0.5289599895477295, 0.5560399889945984, 0.578000009059906, 0.590499997138977, 0.605679988861084, 0.6150199770927429, 0.6251999735832214], [0.4004000127315521, 0.510699987411499, 0.5307000279426575, 0.5724999904632568, 0.5875999927520752, 0.6222000122070312, 0.6074000000953674, 0.6276000142097473, 0.6255000233650208, 0.6439999938011169]]
[499, 302, 68, 1022, 402, [0.31633999943733215, 0.440420001745224, 0.48919999599456787, 0.5256999731063843, 0.5513200163841248, 0.5747799873352051, 0.5900999903678894, 0.6047199964523315, 0.6103000044822693, 0.6236199736595154], [0.39989998936653137, 0.4925999939441681, 0.5303999781608582, 0.5730999708175659, 0.5971999764442444, 0.6205999851226807, 0.6000000238418579, 0.6258000135421753, 0.6446999907493591, 0.6514000296592712]]
[408, 400, 316, 240, 445, [0.32453998923301697, 0.441540002822876, 0.4925999939441681, 0.5327000021934509, 0.5594800114631653, 0.5811200141906738, 0.5944200158119202, 0.6148999929428101, 0.6198199987411499, 0.6305800080299377], [0.4020000100135803, 0.5210999846458435, 0.5623000264167786, 0.5716999769210815, 0.6305999755859375, 0.6096000075340271, 0.6061000227928162, 0.6323999762535095, 0.6559000015258789, 0.6674000024795532]]
[124, 339, 60, 998, 114, [0.3168199956417084, 0.43314000964164734, 0.48392000794410706, 0.51555997133255, 0.5447999835014343, 0.5655800104141235, 0.5808799862861633, 0.5974599719047546, 0.60725998878479, 0.6165800094604492], [0.4526999890804291, 0.45339998602867126, 0.5214999914169312, 0.5357000231742859, 0.5421000123023987, 0.5677000284194946, 0.5929999947547913, 0.6129000186920166, 0.6029000282287598, 0.6567999720573425]]
[136, 374, 216, 546, 86, [0.31442001461982727, 0.43630000948905945, 0.47773998975753784, 0.5105199813842773, 0.534600019454956, 0.5569400191307068, 0.5753600001335144, 0.5904399752616882, 0.5992799997329712, 0.6105800271034241], [0.430400013923645, 0.4932999908924103, 0.4772000014781952, 0.5830000042915344, 0.5536999702453613, 0.6090999841690063, 0.6270999908447266, 0.6195999979972839, 0.6485999822616577, 0.6308000087738037]]
[86, 165, 116, 177, 214, [0.3050999939441681, 0.4332599937915802, 0.4789600074291229, 0.5168600082397461, 0.5384799838066101, 0.5633999705314636, 0.5738999843597412, 0.5881800055503845, 0.6006199717521667, 0.6131200194358826], [0.4000999927520752, 0.4465000033378601, 0.5083000063896179, 0.5577999949455261, 0.586899995803833, 0.5692999958992004, 0.5972999930381775, 0.5875999927520752, 0.6471999883651733, 0.6414999961853027]]
[356, 279, 242, 747, 249, [0.32023999094963074, 0.4444800019264221, 0.4892599880695343, 0.5248000025749207, 0.5524200201034546, 0.5738400220870972, 0.5939800143241882, 0.6071199774742126, 0.6172800064086914, 0.6253600120544434], [0.4138999879360199, 0.5019000172615051, 0.5422000288963318, 0.5600000023841858, 0.5859000086784363, 0.6004999876022339, 0.6331999897956848, 0.6330999732017517, 0.6531999707221985, 0.6420000195503235]]
[294, 229, 281, 775, 143, [0.31123998761177063, 0.4323199987411499, 0.47440001368522644, 0.5069599747657776, 0.5334799885749817, 0.5575399994850159, 0.5712800025939941, 0.5868399739265442, 0.5978999733924866, 0.6121000051498413], [0.391400009393692, 0.49970000982284546, 0.5310999751091003, 0.5015000104904175, 0.5741000175476074, 0.6078000068664551, 0.609000027179718, 0.6302000284194946, 0.6169000267982483, 0.6358000040054321]]
[324, 29, 251, 696, 111, [0.32166001200675964, 0.43470001220703125, 0.4828200042247772, 0.5130400061607361, 0.5419999957084656, 0.5627800226211548, 0.5745000243186951, 0.5905399918556213, 0.6009799838066101, 0.6135200262069702], [0.4171000123023987, 0.47920000553131104, 0.45680001378059387, 0.5752000212669373, 0.552299976348877, 0.5885000228881836, 0.5724999904632568, 0.621999979019165, 0.6107000112533569, 0.6385999917984009]]
